,id,Venue,Locality,Sector,Venue Latitude,Venue Longitude,Local Latitude,Local Longitude,Distance
2503,19265754,ZW Chinese,Sewri,South,19.0021683422,72.8543580696,19.001418,72.8542575,84.04875146948157
6110,18744755,Roots Of India,Saki Naka,East,19.1085928,72.8842841,19.1082208,72.8835824,84.48447105437381
2702,19216381,The Balti Biryani by Masala Street,Prabhadevi,South,19.0152319501,72.8272365779,19.0148811,72.8279556,85.00936428293033
2504,18883844,Cafe Lucky,Sewri,South,19.0021810224,72.8543429822,19.001418,72.8542575,85.26531717236566
2304,18140545,Subhash Delhi Darbar Mithaiwala,Delisle Road,South,18.9926883345,72.8315549344,18.9932602,72.8310115,85.43425314782448
6608,19068547,Taste Of Malvan,MIDC,West,19.1204735886,72.8638232499,19.1205119,72.8646365,85.49289186627647
1506,19249355,Beyond Burgers,Nagpada,South,18.9675572,72.8291012,18.9681782,72.8286009,86.75569605512874
5500,18697499,Red Dragon Chinese Corner,Barve Nagar,East,19.0945025919,72.9002054036,19.0952831,72.9001776,86.7831789847473
1201,19539321,Chilli n Pepper,Dongri,South,18.962515,72.837563,18.9622265,72.836795,86.84670165159659
3004,19252794,Flavorico,Dadar,South,19.0188702156,72.8421657532,19.019282,72.8428757,87.504490336551
4600,18419920,Steamy Mugs,Tilak Nagar,East,19.0700079717,72.8976673633,19.0692377,72.8978464,87.6375684479018
4322,41569,Hotel Savaji,Bandra (East),West,19.0620266188,72.850552015,19.0616565,72.8498111,88.0200266212754
3403,39150,Arya Bhavan,Matunga,West,19.0271129159,72.8509121016,19.0274356,72.8501467,88.04146107888201
1702,19310619,Santosh Pure Veg Restaurant,Mumbai Central,South,18.9688264679,72.819561772,18.9695855,72.8193152,88.23805291651547
6111,19012839,The Mimu,Saki Naka,East,19.10749213,72.88391667,19.1082208,72.8835824,88.25343073053128
9118,39122,Birdy's,Orlem,North,19.1937075496,72.8387704119,19.1944819,72.8389662,88.4690010091413
4501,19362672,Shree Guru Nanak,Kurla,East,19.066005777,72.8790283576,19.0652797,72.8793805,88.75834180464125
5108,18480377,Tender Fresh Ice Cream,Tagore Road,West,19.0815200009,72.8356157988,19.0821047,72.836199,89.2913522101977
9800,19442438,Maza Maharashtra Polibhaji Kendra,Gorai Suburb,North,19.2301132009,72.8263092041,19.2293526,72.826585,89.33837618473
4601,18415762,Cake Treaat,Tilak Nagar,East,19.0695976165,72.8970826417,19.0692377,72.8978464,89.63336382882567
1008,18823592,Ajju Nasta Centre,Mandvi,South,18.9547806643,72.8339883685,18.9550564,72.8347919,89.83753827896544
1507,19078834,Grills And Rice,Nagpada,South,18.9674633821,72.8290004656,18.9681782,72.8286009,89.85000683413352
6911,19496013,Starbucks Coffee,Versova,West,19.1303985913,72.8222241992,19.13025205,72.8213774957082,90.3732131829594
6609,42712,Hot Sandwich,MIDC,West,19.120126081,72.8638775647,19.1205119,72.8646365,90.48623582861804
9906,18793481,La Pino'z Pizza,Borivali West,North,19.2301097186,72.8474735096,19.2294561,72.8479905,90.65404542297456
6610,34308,Shashi Restaurant & Bar,MIDC,West,19.1201241803,72.8638765588,19.1205119,72.8646365,90.67942236108557
4323,18552074,Sugar Lipss,Bandra (East),West,19.0623565025,72.8493671492,19.0616565,72.8498111,90.69290717987703
7600,19299686,Mother's Kitchen,Lokhandwala,West,19.143957,72.824374,19.1431889,72.824081,90.72834446226382
6611,18793089,Yummy Your Tummy,MIDC,West,19.1201254474,72.8638745472,19.1205119,72.8646365,90.79863963247605
3404,18833884,Matunga Fast Food,Matunga,West,19.0269290801,72.8508286178,19.0274356,72.8501467,91.10562665723054
2305,18426866,Cake N Walkerss,Delisle Road,South,18.9924724412,72.8312605619,18.9932602,72.8310115,91.36792185560377
5109,19446585,Baskin Robbins,Tagore Road,West,19.081282,72.836225,19.0821047,72.836199,91.46339734447974
9600,19124201,Hurrycane,Charkop,North,19.2134092,72.8254183,19.2141193,72.8258652,91.79307561364513
1508,19241580,Bawa Food Spot,Nagpada,South,18.967374602,72.828804329,18.9681782,72.8286009,91.82330789471516
2200,19093457,Zen Hen,Parel Tank Road,South,18.9910100024,72.8421828523,18.9917011,72.8417031,91.86516096478599
1009,18867083,Bakers Royale,Mandvi,South,18.9549056,72.8339260072,18.9550564,72.8347919,92.53470925061883
9207,39182,Sanjay Ice Cream,Kandivli (West),North,19.2011749934,72.8492323682,19.2006415,72.8485534,92.69127257399461
4807,19445069,Bombay Bake House,Khar,West,19.0718715101,72.834335044,19.0724575,72.8337068,92.70346196520487
1509,19034737,Beyond Pancakes,Nagpada,South,18.9677677707,72.8293699399,18.9681782,72.8286009,92.80047340025865
9300,18896500,Cakes R Us,Kandivli (East),North,19.2088913,72.8622062,19.2080542,72.8621435,93.25523631585602
401,41712,Chetan Restaurant & Bar,Hutatma Chowk,South,18.9326046779,72.8318660706,18.933307,72.831377,93.45520176338788
926,41623,Voice Of India Restaurant,Girgaon,South,18.9548659631,72.8185817599,18.9543165,72.8179082,93.48560428479381
5110,37016,Gokul Ice Creams,Tagore Road,West,19.0815678458,72.8355125338,19.0821047,72.836199,93.57530798085996
1202,19370528,The Big Boss Cafe And Lounge,Dongri,South,18.962677,72.836042,18.9622265,72.836795,93.64148246652867
927,18749374,Shamee Food Space,Girgaon,South,18.9534802491,72.817790173,18.9543165,72.8179082,93.75274144161105
6112,18432733,Little China,Saki Naka,East,19.1074661069,72.8839951381,19.1082208,72.8835824,94.40142539922594
2407,41510,Apsara Ice Cream,Nehru Nagar,South,19.0009015827,72.818540521,19.0010485,72.8194265,94.51083735504528
6612,18937480,Koani Aaswad,MIDC,West,19.119858,72.864058,19.1205119,72.8646365,94.70713734108028
4324,45925,Cakes 'N' Cream,Bandra (East),West,19.0623606221,72.8493027762,19.0616565,72.8498111,94.7253003234426
8400,18711383,EFC Shawarma,Mulund (East),East,19.1708322789,72.9618630186,19.1704719,72.9610447,94.7700395330252
2800,19130229,Eat & Meet,Wadala Village,South,19.016713652,72.8548876473,19.0158783,72.8550732,94.85342882593066
9119,18714352,Monginis,Orlem,North,19.1937464962,72.8394349292,19.1944819,72.8389662,95.38508714197714
2408,19447104,Sai Leela Lunch Home,Nehru Nagar,South,19.001791739,72.8189690039,19.0010485,72.8194265,95.56234741559939
8302,49338,Cakebred Co,Goregaon (East),North,19.1695383074,72.8543862328,19.1692623,72.8552548,96.18887122660783
4,17832355,Bangalore Iyengar's Bakery,Colaba,South,18.9152255641,72.8250599653,18.915091,72.8259691,96.73491695173232
8102,34826,Shabari,Goregaon (West),North,19.1633007531,72.8421208262,19.1633281,72.8411995,96.75686699865943
4602,19237033,Tingly Vingly,Tilak Nagar,East,19.0696178966,72.8970172629,19.0692377,72.8978464,96.78966609544925
4603,19291437,Tingly Vingly By JMD Foods,Tilak Nagar,East,19.0696178966,72.8970172629,19.0692377,72.8978464,96.78966609544925
2306,41495,Janta Bar N Restaurant,Delisle Road,South,18.9940255352,72.8314523399,18.9932602,72.8310115,96.84425066225666
2307,19345756,Bhairvaj Misal,Delisle Road,South,18.9939951012,72.8315100074,18.9932602,72.8310115,97.02092599095721
5300,19416360,D-Light,Pant Nagar,East,19.0862762855,72.9148777088,19.0868209,72.9156026,97.25103861602825
3005,18567821,Darbar Hindu Hotel,Dadar,South,19.0187605426,72.8421315551,19.019282,72.8428757,97.31296218340897
3701,45064,New Garam Masala,Mahim,West,19.0419436749,72.840674445,19.0423145,72.8398344,97.38956280577852
4604,19027727,Chatori Galli,Tilak Nagar,East,19.0685769526,72.8972328454,19.0692377,72.8978464,97.6925397947684
4605,48886,Choco Kisses,Tilak Nagar,East,19.0700887751,72.8976110369,19.0692377,72.8978464,97.75293076892869
1403,18714360,Monginis,Mazgaon,South,18.9685841505,72.8407588716,18.9680519,72.84001187036267,98.29046907258932
7905,18657245,Welcome,Oshiwara,West,19.1511217045,72.8340943158,19.1502437,72.8342294,98.59345695574756
7300,38090,Hotel Cafe Deluxe,Jogeshwari (West),West,19.1360976862,72.8364962339,19.136394,72.8373817,98.6197431301539
1010,42938,Chinese N Grill,Mandvi,South,18.9548719879,72.8338730335,18.9550564,72.8347919,98.72256028070758
5701,19252568,Pizza Chef,Sahar,West,19.098992,72.866594,19.0995955,72.867284,98.72883877711385
4606,18935243,Filmy Café,Tilak Nagar,East,19.0696264523,72.8969984874,19.0692377,72.8978464,98.97882470906215
1404,42886,Monginis,Mazgaon,South,18.9686308362,72.8407277539,18.9680519,72.84001187036267,98.98930519574654
9909,19503674,The Urban Vadapav,Borivali West,North,19.2302196,72.8475023,19.2294561,72.8479905,99.10822528328126
9908,19513522,Wok It Upp!!,Borivali West,North,19.2302196,72.8475023,19.2294561,72.8479905,99.10822528328126
9907,19513519,Indian Panini House,Borivali West,North,19.2302196,72.8475023,19.2294561,72.8479905,99.10822528328126
6113,19555306,Food Fantasy,Saki Naka,East,19.107402,72.8839635,19.1082208,72.8835824,99.4000088828226
3006,45853,Panshikar,Dadar,South,19.0198804082,72.8421681002,19.019282,72.8428757,99.74141108952558
9910,37215,Deepak,Borivali West,North,19.2285711867,72.8481511027,19.2294561,72.8479905,99.76950050316336
1510,18753057,Rolex Restaurant,Nagpada,South,18.967286456,72.8287516907,18.9681782,72.8286009,100.3542214671851
9911,19513536,Asta La Vistaa Pasta,Borivali West,North,19.2302499586,72.847533524,19.2294561,72.8479905,100.40604963498909
3007,49522,Neww Shrikrishna Bhojnalay,Dadar,South,19.020028751,72.8423327208,19.019282,72.8428757,100.69867872297871
2505,19011841,Arab Restaurant,Sewri,South,19.0006505,72.8537475,19.001418,72.8542575,100.72522487809947
8701,19495188,Viyonas Palate,Mulund Colony,East,19.1770068472,72.9388573766,19.1777778,72.9383511,100.81354517895569
3008,49754,Shree Vrundavan Hotel,Dadar,South,19.020028751,72.842329368,19.019282,72.8428757,100.89863580241115
3405,19577576,Mamta Chat Corner,Matunga,West,19.0273997,72.8511065,19.0274356,72.8501467,100.90927233413635
7301,18926437,Hotel Shree Krishna,Jogeshwari (West),West,19.1360938852,72.8364741057,19.136394,72.8373817,100.95128133058193
3702,19207466,Sadguru Dosa Corner,Mahim,West,19.0420314645,72.8407502174,19.0423145,72.8398344,101.21236043263502
6500,19037625,Knotty Yard,Powai,East,19.1182120836,72.9065468162,19.1187195,72.9073476,101.23602147730682
800,32704,Anand Bhuvan,Kalbadevi,South,18.9489992725,72.8288636729,18.9492575,72.8279382,101.41436298731696
3703,19519529,Gentlemens Tava And Grill,Mahim,West,19.0416605,72.8405078,19.0423145,72.8398344,101.41733831294489
4607,19213233,Naivedya Pure Veg,Tilak Nagar,East,19.0695117428,72.8969247267,19.0692377,72.8978464,101.47776023819371
5501,41423,China Town Restaurant,Barve Nagar,East,19.0943783948,72.9000421241,19.0952831,72.9001776,101.53704668657247
3800,36911,Peninsula Next,Sion East,West,19.0421312973,72.8647140786,19.0428153,72.8653563,101.62950881418016
9912,19145267,Kwality Wall's,Borivali West,North,19.2285730862,72.8477353603,19.2294561,72.8479905,101.71127957924253
3406,19440605,New Pankaj-Sandwich & Pani Puri,Matunga,West,19.0270679078,72.8510348126,19.0274356,72.8501467,101.85438473615045
928,19201465,Archie Refreshment,Girgaon,South,18.953406,72.818028,18.9543165,72.8179082,101.95982953234284
6303,19051744,Lucknow Express,Andheri (East),West,19.11666,72.85368,19.1158835,72.854202,102.22381566581323
3704,18704887,Wan Shan Pan-Asian Cuisine,Mahim,West,19.0420282952,72.8407602757,19.0423145,72.8398344,102.32606151080272
9913,19245269,Agent Jack's Bar,Borivali West,North,19.2285980953,72.8476247191,19.2294561,72.8479905,102.7805277265801
9500,18875010,Gupta Bhelpuri Center,Poisar,North,19.214131078,72.8464016318,19.2132196,72.8466024,103.45590560104439
8103,18674006,Cheesecode,Goregaon (West),North,19.163446,72.842179,19.1633281,72.8411995,103.64683660160487
7906,19520075,A Hot Tin Roof,Oshiwara,West,19.1511312061,72.833924666,19.1502437,72.8342294,103.68253350556871
1011,19454014,Burgs N' Fries,Mandvi,South,18.9541309646,72.8346601944,18.9550564,72.8347919,103.76651494711497
6001,18585374,Six 2 Twelve,Juhu,West,19.1076751978,72.8268201649,19.1070215,72.8275275,103.89061328210326
6912,19338108,Cafe WCM - Waffle Coffee and More,Versova,West,19.1300296021,72.8223395348,19.13025205,72.8213774957082,103.98390881123875
7302,37350,Hotel Shree Krishna,Jogeshwari (West),West,19.1361125735,72.8364368901,19.136394,72.8373817,104.00372312125776
9120,18505327,The Shawarma Fellow,Orlem,North,19.1940982816,72.8380606323,19.1944819,72.8389662,104.16017728937632
9914,19137147,Ministry Of Eggs,Borivali West,North,19.2303731037,72.8477833048,19.2294561,72.8479905,104.19534735096465
7907,19282809,F24 Corner,Oshiwara,West,19.15,72.83327,19.1502437,72.8342294,104.29112433567842
5200,18762310,Shiv Sai Bhelpuri,Sen Nagar,West,19.0822886873,72.8426093236,19.0828321,72.8434193,104.3178396077229
2308,43020,Chaitanya's Bangalore Iyengar's Bakery,Delisle Road,South,18.9926315872,72.8317500651,18.9932602,72.8310115,104.41362147659062
9915,19501867,Burgiess Burgers N More,Borivali West,North,19.230265787,72.8474842384,19.2294561,72.8479905,104.48662812135899
5,19236734,New India,Colaba,South,18.9152577,72.8249883,18.915091,72.8259691,104.75681269014343
4808,19264759,Khao Piyo,Khar,West,19.0715495672,72.8339773044,19.0724575,72.8337068,104.81766923417874
929,18567925,Vegans Delight,Girgaon,South,18.9550987111,72.818467766,18.9543165,72.8179082,104.9489560174019
6913,19449600,Mohan Foods,Versova,West,19.1296672,72.8221639,19.13025205,72.8213774957082,105.07434376162394
801,19424906,Annapurna Pav Bhaji,Kalbadevi,South,18.9501464,72.8282835,18.9492575,72.8279382,105.23505463939837
9916,19501877,The Crazy Waffle,Borivali West,North,19.2302683195,72.847469151,19.2294561,72.8479905,105.54081945509513
9917,19503685,Friesathon,Borivali West,North,19.230279716,72.8474896029,19.2294561,72.8479905,105.54104343055907
10104,19382422,Shree Mithai,Dahisar,North,19.249506,72.860627,19.2494501,72.8596206,105.76634898506867
3407,46653,Sharda Bhavan,Matunga,West,19.0267309809,72.8508242592,19.0274356,72.8501467,105.81889527013988
5502,36109,Ashirwad Hotel & Caterers,Barve Nagar,East,19.0943730087,72.8998798504,19.0952831,72.9001776,105.85701184431821
10105,19413394,Shree Mithai,Dahisar,North,19.249506,72.860628,19.2494501,72.8596206,105.87108039683503
2506,18379423,Tasty Wok,Sewri,South,19.0023484013,72.8540281579,19.001418,72.8542575,106.16190031287184
2409,18420614,Orbango,Nehru Nagar,South,19.0007554419,72.818464078,19.0010485,72.8194265,106.23653907399395
9121,19146678,Darshu's Kitchen,Orlem,North,19.1954414554,72.8389253095,19.1944819,72.8389662,106.71702005715574
2703,19433758,Kwality Wall's Dessert & Ice Creams,Prabhadevi,South,19.013977,72.827612,19.0148811,72.8279556,106.75680586993654
6914,35851,Peppr Pinch,Versova,West,19.1295528757,72.8220750019,19.13025205,72.8213774957082,106.76750083319253
9801,19595029,Khadaad Cafe,Gorai Suburb,North,19.22986,72.82745,19.2293526,72.826585,106.84877399533418
3009,19098755,Gutt Gully,Dadar,South,19.0189073015,72.8419381008,19.019282,72.8428757,106.9420729755284
930,16527356,Panchratna Jalebi House,Girgaon,South,18.9548640605,72.8170706704,18.9543165,72.8179082,107.00775523249615
802,47065,Krishna Murari,Kalbadevi,South,18.9490030778,72.8289203346,18.9492575,72.8279382,107.02707130004005
9918,18817016,Payal Farsan,Borivali West,North,19.2286047434,72.84751039,19.2294561,72.8479905,107.18310385433207
2704,19517433,Varni's Kitchen,Prabhadevi,South,19.0158466,72.8279973,19.0148811,72.8279556,107.38070601754985
6,44894,Laxmi,Colaba,South,18.9153565557,72.8249865398,18.915091,72.8259691,107.42369651627081
1012,18794332,Hunger Hub Fast Food,Mandvi,South,18.954293,72.83542,18.9550564,72.8347919,107.49108835468938
7400,19581810,Prince Street Pizza,Poonam Nagar,West,19.1377184861,72.869707346,19.1369178,72.869128,107.77801435850004
8303,49388,Me Marathi,Goregaon (East),North,19.1699932874,72.8559304745,19.1692623,72.8552548,107.8344820580065
7908,19053739,Rakhi Restaurant,Oshiwara,West,19.1492774289,72.8343407437,19.1502437,72.8342294,108.01127696033892
7401,19575801,Town House Pizza,Poonam Nagar,West,19.1377387579,72.8696858883,19.1369178,72.869128,108.41169511753772
7303,19068792,Amber Restaurant,Jogeshwari (West),West,19.1354236416,72.8375057504,19.136394,72.8373817,108.61479593220717
3010,32507,Adarsha,Dadar,South,19.0198426885,72.8420269489,19.019282,72.8428757,108.7802079086396
931,18318097,Just Bite,Girgaon,South,18.9549683849,72.8171330318,18.9543165,72.8179082,109.01829945661271
9919,18982611,Chai Master By Food Adda,Borivali West,North,19.2303151717,72.8474782035,19.2294561,72.8479905,109.5573146808579
4608,19607133,London Bubble Co.,Tilak Nagar,East,19.0701476,72.8982504,19.0692377,72.8978464,109.65473345333764
8104,45687,Havmor Ice Cream,Goregaon (West),North,19.1632019435,72.8422391787,19.1633281,72.8411995,110.02907536024568
6200,18629203,El Poutino,Marol Village,East,19.1136515993,72.8782562166,19.1144347,72.8776145,110.0583246108354
932,19483149,The Tuck Box,Girgaon,South,18.9552973,72.8177594,18.9543165,72.8179082,110.10777055946873
2309,19582572,Cafe Bae-Beyond all Eateries,Delisle Road,South,18.9922933225,72.8312434629,18.9932602,72.8310115,110.17425007646054
8304,19516094,Asha Lunch Home And Chinese Corner,Goregaon (East),North,19.1690797462,72.8542202711,19.1692623,72.8552548,110.46654296219462
3705,46637,New Step In Family Restaurant & Bar,Mahim,West,19.0417436921,72.8406992555,19.0423145,72.8398344,110.80111414933462
9920,19328573,Night Evil,Borivali West,North,19.2285980953,72.8474517167,19.2294561,72.8479905,110.84542438087855
7601,34877,High Point,Lokhandwala,West,19.144189,72.824082,19.1431889,72.824081,111.1362755681977
10000,19494680,Tawa Treats,Mount Poinsur,North,19.2436535589,72.851802595,19.2432246,72.8527611,111.28838361000601
9921,18453961,Food Adda,Borivali West,North,19.2302847811,72.8473937139,19.2294561,72.8479905,111.35997403137429
4325,32825,Chinaar,Bandra (East),West,19.0607013735,72.8501335904,19.0616565,72.8498111,111.41226649671081
7402,19525529,Little Italy Pizza,Poonam Nagar,West,19.1377400249,72.8697358444,19.1369178,72.869128,111.44798370268065
1013,19226336,KGN Fast Food,Mandvi,South,18.9559878438,72.8343980759,18.9550564,72.8347919,111.4756899098763
9122,18669420,The Local Eatery,Orlem,North,19.1950440772,72.8380857781,19.1944819,72.8389662,111.53528097972702
9922,36069,Night Evil,Borivali West,North,19.2285993616,72.8474356234,19.2294561,72.8479905,111.59599066274457
9923,17806952,Mee Marathi,Borivali West,North,19.2303626,72.8475323,19.2294561,72.8479905,111.61934843553325
